21826,lacnic
21827,arin
21838,lacnic
21839,arin
21862,lacnic
21863,arin
21883,lacnic
21884,arin
21888,lacnic
21889,arin
21911,lacnic
21912,arin
21917,lacnic
21918,arin
21980,lacnic
21981,arin
22010,lacnic
22012,arin
22019,lacnic
22020,arin
22047,lacnic
22048,arin
22055,lacnic
22056,arin
22080,lacnic
22081,arin
22085,lacnic
22086,arin
22092,lacnic
22093,arin
22108,ripe
22109,arin
22122,lacnic
22123,arin
22128,lacnic
22130,arin
22133,lacnic
22134,arin
22148,lacnic
22149,arin
22177,lacnic
22178,arin
22185,lacnic
22186,arin
22227,lacnic
22228,arin
22250,lacnic
22251,arin
22305,lacnic
22306,arin
22313,lacnic
22314,arin
22341,lacnic
22342,arin
22354,afrinic
22356,lacnic
22357,arin
22368,lacnic
22369,arin
22371,lacnic
22372,arin
22381,lacnic
22383,arin
22386,afrinic
22387,arin
22407,lacnic
22408,arin
22411,lacnic
22412,arin
22431,lacnic
22432,arin
22453,lacnic
22454,arin
22501,lacnic
22502,arin
22508,lacnic
22509,arin
22515,lacnic
22516,arin
22529,lacnic
22530,arin
22541,lacnic
22542,arin
22548,lacnic
22549,arin
22566,lacnic
22567,arin
22572,afrinic
22573,arin
22627,ripe
22628,lacnic
22629,arin
22661,lacnic
22662,arin
22678,lacnic
22679,arin
22683,ripe
22684,arin
22689,lacnic
22690,afrinic
22691,arin
22698,lacnic
22700,arin
22706,lacnic
22707,arin
22724,lacnic
22725,arin
22726,lacnic
22727,arin
22735,afrinic
22736,arin
22745,lacnic
22746,arin
22750,afrinic
22751,arin
22798,lacnic
22799,arin
22818,lacnic
22820,arin
22833,lacnic
22834,arin
22860,lacnic
22861,arin
22869,lacnic
22870,arin
22876,lacnic
22877,arin
22882,lacnic
22883,arin
22884,lacnic
22885,arin
22889,lacnic
22890,arin
22894,lacnic
22895,arin
22908,lacnic
22909,arin
22924,lacnic
22925,arin
22927,lacnic
22928,arin
22939,afrinic
22940,arin
22975,lacnic
22976,arin
23002,lacnic
23003,arin
23007,lacnic
23008,arin
23020,lacnic
23021,arin
23031,lacnic
23032,arin
23058,afrinic
23059,arin
23074,lacnic
23075,arin
23091,lacnic
23092,arin
23105,lacnic
23107,arin
23113,lacnic
23114,arin
23128,lacnic
23129,arin
23140,lacnic
23141,arin
23201,lacnic
23203,arin
23216,lacnic
23217,arin
23242,ripe
23243,lacnic
23244,arin
23246,lacnic
23247,arin
23289,lacnic
23290,arin
23353,lacnic
23354,arin
23360,lacnic
23361,arin
23382,lacnic
23384,arin
23416,lacnic
23417,arin
23457,arin
23487,lacnic
23489,arin
23495,lacnic
23496,arin
23541,lacnic
23542,arin
23549,afrinic
23550,arin
23552,apnic
24576,ripe
24736,afrinic
24737,ripe
24757,afrinic
24758,ripe
